ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription,ReferTempMax,ReferTempMin
SP-4176,Detroit WH,New Orleans WH,2023-09-07 05:18:38,2023-10-25 13:29:24,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Business-focused dedicated analyzer,99,36
SP-3309,Nashville WH,Chicago WH,2023-09-16 22:09:40,2023-10-26 17:04:43,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Secured upward-trending function,81,21
SP-0676,Nashville WH,Detroit WH,2023-09-14 23:20:20,2023-10-24 15:45:28,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,User-centric human-resource Graphic Interface,80,17
SP-3014,Nashville WH,Atlanta WH,2023-09-20 20:39:42,2023-10-19 23:25:17,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Profound client-server groupware,99,18
SP-7193,New Orleans WH,Chicago WH,2023-09-20 18:40:02,2023-10-07 22:29:56,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Diverse attitude-oriented functionalities,65,21
SP-6779,New Orleans WH,Nashville WH,2023-09-18 18:03:28,2023-10-10 15:53:11,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Face to face web-enabled alliance,104,38
SP-9948,Miami WH,New Orleans WH,2023-09-01 17:22:34,2023-10-18 11:29:58,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Compatible eco-centric budgetary management,107,19
SP-8300,Miami WH,Detroit WH,2023-09-12 20:17:54,2023-10-04 18:00:33,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-channelled didactic website,46,13
SP-0210,Nashville WH,Nashville WH,2023-09-14 14:43:47,2023-10-04 02:15:22,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Pre-emptive optimizing throughput,109,39
SP-4867,Detroit WH,Nashville WH,2023-09-20 07:29:25,2023-10-16 17:02:31,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Multi-tiered analyzing architecture,116,41
SP-5164,Durham WH,Nashville WH,2023-09-11 11:26:14,2023-10-27 09:42:39,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Down-sized cohesive protocol,88,25
SP-4333,Durham WH,Chicago WH,2023-09-26 15:47:01,2023-10-27 09:12:48,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Diverse bandwidth-monitored orchestration,68,26
SP-2313,Durham WH,Atlanta WH,2023-09-02 17:14:14,2023-10-23 10:47:04,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Extended impactful toolset,110,33
SP-3989,Chicago WH,Detroit WH,2023-09-23 19:44:31,2023-10-09 01:27:03,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Networked real-time software,44,39
SP-9511,Nashville WH,Detroit WH,2023-09-28 14:50:12,2023-10-29 15:16:10,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Ergonomic secondary attitude,102,40
SP-3569,Atlanta WH,Atlanta WH,2023-09-23 11:20:50,2023-10-10 06:58:33,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Realigned hybrid forecast,86,27
SP-0249,Chicago WH,Nashville WH,2023-09-17 17:59:15,2023-10-05 00:02:06,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Monitored maximized middleware,66,42
SP-6146,Nashville WH,Miami WH,2023-09-12 04:22:27,2023-10-06 06:32:58,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Realigned hybrid project,99,30
SP-1892,Detroit WH,Detroit WH,2023-09-23 14:25:47,2023-10-13 21:37:34,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Phased multimedia pricing structure,96,23
SP-9949,Chicago WH,Chicago WH,2023-09-21 02:05:50,2023-10-24 05:15:20,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Multi-tiered fault-tolerant infrastructure,73,39
SP-9729,Durham WH,Miami WH,2023-09-21 15:58:38,2023-10-09 14:06:20,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Organized directional success,116,31
SP-2365,Miami WH,Durham WH,2023-09-13 22:42:45,2023-10-09 15:25:57,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,User-friendly interactive extranet,75,15
SP-2120,Miami WH,Durham WH,2023-09-25 00:44:51,2023-10-01 06:21:10,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Sharable cohesive artificial intelligence,108,16
SP-4832,New Orleans WH,Miami WH,2023-09-06 10:17:48,2023-10-09 15:01:57,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Upgradable empowering open system,55,22
SP-2018,New Orleans WH,Chicago WH,2023-09-13 03:17:39,2023-10-11 17:42:08,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Sharable web-enabled budgetary management,65,35
SP-3136,Atlanta WH,New Orleans WH,2023-09-17 14:21:23,2023-10-30 06:48:44,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Public-key logistical architecture,58,27
SP-7369,Nashville WH,Atlanta WH,2023-09-09 19:42:05,2023-10-01 00:59:12,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Virtual user-facing adapter,119,33
SP-9311,Miami WH,Nashville WH,2023-09-18 05:04:14,2023-10-04 10:01:23,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Persevering disintermediate definition,102,25
SP-8630,Durham WH,Detroit WH,2023-09-10 02:47:09,2023-10-02 20:43:49,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Robust high-level interface,80,42
SP-9138,New Orleans WH,Nashville WH,2023-09-03 14:11:21,2023-10-28 04:10:26,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Networked zero administration collaboration,46,25
SP-7072,Durham WH,Detroit WH,2023-09-09 15:20:46,2023-10-28 17:15:47,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Switchable heuristic website,116,33
SP-9343,New Orleans WH,Miami WH,2023-09-13 01:43:12,2023-10-16 16:48:53,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Total methodical core,67,18
SP-2394,Miami WH,Detroit WH,2023-09-19 02:01:14,2023-10-22 04:40:07,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Visionary 4th generation policy,54,35
SP-4288,Atlanta WH,Chicago WH,2023-09-24 16:51:45,2023-10-17 17:57:05,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Synergistic mobile data-warehouse,53,17
SP-7591,New Orleans WH,Durham WH,2023-09-19 03:49:23,2023-10-20 15:38:25,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Multi-tiered optimal benchmark,76,21
SP-3386,New Orleans WH,Nashville WH,2023-09-05 04:25:43,2023-10-14 05:46:49,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Function-based national access,71,27
SP-9308,Chicago WH,New Orleans WH,2023-09-16 02:05:06,2023-10-13 05:40:12,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Proactive web-enabled process improvement,49,18
SP-5244,Chicago WH,New Orleans WH,2023-09-11 20:37:13,2023-10-11 09:43:34,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Universal system-worthy groupware,53,36
SP-7567,Nashville WH,Detroit WH,2023-09-18 10:40:00,2023-10-16 04:01:07,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Expanded context-sensitive extranet,116,40
SP-8371,Chicago WH,Miami WH,2023-09-19 05:18:15,2023-10-02 00:03:50,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Cross-group uniform archive,74,13
SP-1864,Nashville WH,Atlanta WH,2023-09-07 14:09:51,2023-10-20 04:00:00,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Progressive modular interface,96,40
SP-2415,Durham WH,Miami WH,2023-09-06 07:26:59,2023-10-29 20:38:39,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Cross-group local algorithm,45,17
SP-7918,Chicago WH,Detroit WH,2023-09-02 15:43:17,2023-10-28 04:38:14,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Balanced regional parallelism,108,37
SP-6464,Atlanta WH,Nashville WH,2023-09-05 06:05:04,2023-10-23 22:38:09,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Self-enabling web-enabled archive,67,19
SP-7794,Durham WH,Miami WH,2023-09-25 09:58:51,2023-10-15 04:17:55,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Intuitive transitional website,93,38
SP-6078,Durham WH,Miami WH,2023-09-29 16:19:08,2023-10-18 11:39:10,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Integrated interactive forecast,113,18
SP-5688,Nashville WH,Nashville WH,2023-09-20 12:22:49,2023-10-28 01:42:55,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Proactive disintermediate intranet,106,32
SP-4213,New Orleans WH,Atlanta WH,2023-09-17 11:07:45,2023-10-25 05:21:31,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Virtual zero tolerance installation,87,21
SP-2900,Nashville WH,Nashville WH,2023-09-10 02:36:18,2023-10-07 02:19:23,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Distributed human-resource model,61,15
SP-7592,Nashville WH,New Orleans WH,2023-09-07 13:35:46,2023-10-02 03:03:19,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Multi-tiered responsive groupware,54,19
SP-4302,Miami WH,Miami WH,2023-09-26 19:41:00,2023-10-21 05:32:47,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Reduced zero tolerance matrices,51,23
SP-0476,Detroit WH,Detroit WH,2023-09-21 11:02:53,2023-10-07 09:42:53,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Profound well-modulated portal,80,31
SP-4890,Durham WH,New Orleans WH,2023-09-11 21:31:46,2023-10-26 08:58:56,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Reactive directional time-frame,83,20
SP-5986,Miami WH,New Orleans WH,2023-09-15 03:42:12,2023-10-16 09:14:19,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Face to face bandwidth-monitored Graphical User Interface,119,22
SP-6079,Miami WH,New Orleans WH,2023-09-15 19:51:26,2023-10-12 09:22:47,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Diverse 24 hour database,86,33
SP-0786,Nashville WH,Miami WH,2023-09-14 14:51:09,2023-10-14 08:29:39,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Implemented zero administration throughput,46,28
SP-4821,Detroit WH,Atlanta WH,2023-09-12 14:59:55,2023-10-04 20:11:46,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Up-sized zero tolerance protocol,43,39
SP-5412,Miami WH,Nashville WH,2023-09-04 18:39:31,2023-10-01 19:37:00,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Operative fresh-thinking success,92,16
SP-2347,Nashville WH,New Orleans WH,2023-09-26 07:25:06,2023-10-26 12:20:57,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Phased client-driven ability,49,31
SP-3104,Detroit WH,Detroit WH,2023-09-11 13:11:48,2023-10-05 17:33:10,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Open-architected clear-thinking emulation,115,13
SP-5318,Nashville WH,Miami WH,2023-09-03 04:35:15,2023-10-06 17:34:23,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Multi-tiered global firmware,80,34
SP-3271,Chicago WH,Chicago WH,2023-09-05 01:43:46,2023-10-09 19:37:14,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Compatible upward-trending conglomeration,69,14
SP-7127,New Orleans WH,Miami WH,2023-09-29 03:31:55,2023-10-22 00:13:53,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Seamless non-volatile standardization,60,18
SP-5142,Nashville WH,Miami WH,2023-09-19 08:09:09,2023-10-21 04:13:44,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Managed next generation matrices,119,12
SP-0017,Detroit WH,New Orleans WH,2023-09-11 11:35:39,2023-10-29 00:09:42,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Inverse leading edge model,82,26
SP-0002,Chicago WH,New Orleans WH,2023-09-28 00:18:02,2023-10-14 01:13:18,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Synergistic logistical architecture,58,42
SP-7559,New Orleans WH,New Orleans WH,2023-09-14 12:29:49,2023-10-23 07:35:38,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Reverse-engineered scalable hierarchy,47,42
SP-8345,Atlanta WH,Durham WH,2023-09-27 10:12:39,2023-10-23 16:02:21,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Multi-layered cohesive hardware,71,39
SP-8738,Nashville WH,Chicago WH,2023-09-04 20:39:26,2023-10-10 06:57:53,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Innovative non-volatile strategy,103,32
SP-8009,Nashville WH,Chicago WH,2023-09-07 10:53:28,2023-10-14 05:22:55,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Centralized even-keeled artificial intelligence,76,24
SP-1175,Chicago WH,Nashville WH,2023-09-12 02:06:37,2023-10-11 06:24:34,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Programmable asynchronous definition,99,35
SP-5597,New Orleans WH,Nashville WH,2023-09-22 05:46:49,2023-10-20 18:52:38,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Distributed content-based alliance,75,42
SP-7149,Detroit WH,Nashville WH,2023-09-24 13:14:37,2023-10-03 09:32:48,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Optimized transitional service-desk,62,39
SP-6875,Miami WH,Atlanta WH,2023-09-10 17:49:40,2023-10-08 17:18:43,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Ergonomic directional artificial intelligence,68,21
SP-8916,Nashville WH,Nashville WH,2023-09-05 18:48:35,2023-10-13 02:47:04,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Diverse local analyzer,111,33
SP-4278,Atlanta WH,Atlanta WH,2023-09-17 03:03:37,2023-10-08 01:06:24,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Implemented next generation leverage,89,26
SP-9916,Durham WH,New Orleans WH,2023-09-03 02:57:39,2023-10-04 21:07:20,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Synergized clear-thinking neural-net,65,22
SP-3769,Detroit WH,Atlanta WH,2023-09-13 00:06:47,2023-10-23 14:31:59,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Synergized solution-oriented neural-net,46,14
SP-4829,Atlanta WH,Durham WH,2023-09-06 19:46:01,2023-10-05 15:35:35,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Synergized client-driven workforce,43,13
SP-1215,Chicago WH,Durham WH,2023-09-12 09:21:26,2023-10-09 05:09:19,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Balanced needs-based function,77,40
SP-6970,Chicago WH,Nashville WH,2023-09-20 16:14:02,2023-10-04 04:53:22,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Total transitional frame,73,30
SP-2603,Chicago WH,New Orleans WH,2023-09-08 07:08:27,2023-10-10 20:42:11,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Integrated didactic matrix,83,28
SP-6370,Detroit WH,Miami WH,2023-09-12 08:25:45,2023-10-04 05:28:47,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Cross-group clear-thinking concept,77,26
SP-3645,Chicago WH,New Orleans WH,2023-09-10 16:00:05,2023-10-13 16:45:19,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Front-line content-based synergy,43,20
SP-4967,Chicago WH,Nashville WH,2023-09-07 13:30:41,2023-10-28 19:59:46,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Re-engineered global solution,72,42
SP-5490,New Orleans WH,Nashville WH,2023-09-01 09:09:42,2023-10-04 03:38:26,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Optimized systemic groupware,70,27
SP-3263,New Orleans WH,Chicago WH,2023-09-11 05:02:47,2023-10-13 23:51:09,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Grass-roots context-sensitive pricing structure,49,24
SP-9556,Miami WH,Chicago WH,2023-09-09 23:55:20,2023-10-14 08:22:06,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Front-line contextually-based hierarchy,88,41
SP-3514,Chicago WH,Miami WH,2023-09-26 11:53:36,2023-10-28 06:38:26,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Vision-oriented real-time toolset,97,16
SP-2120,New Orleans WH,Chicago WH,2023-09-13 04:29:40,2023-10-21 06:35:53,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Upgradable incremental policy,116,21
SP-4151,Miami WH,Chicago WH,2023-09-18 14:33:42,2023-10-06 13:06:30,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Programmable human-resource capacity,71,32
SP-2384,New Orleans WH,Durham WH,2023-09-27 05:35:09,2023-10-11 14:47:00,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Optional homogeneous algorithm,79,26
SP-9403,New Orleans WH,Detroit WH,2023-09-28 02:54:22,2023-10-03 09:58:05,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Grass-roots intangible groupware,112,36
SP-2808,New Orleans WH,Chicago WH,2023-09-26 03:06:43,2023-10-12 04:04:13,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Advanced 6th generation software,108,35
SP-9808,New Orleans WH,Durham WH,2023-09-17 08:42:25,2023-10-19 15:39:27,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Exclusive next generation workforce,69,42
SP-1720,Miami WH,Chicago WH,2023-09-18 13:25:10,2023-10-27 20:49:58,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Reduced 24 hour leverage,86,42
SP-2197,Detroit WH,Detroit WH,2023-09-19 03:30:20,2023-10-18 00:11:34,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Customer-focused 24/7 frame,46,26
SP-3760,Chicago WH,Durham WH,2023-09-21 06:22:40,2023-10-24 04:44:25,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Phased holistic workforce,75,12
SP-1437,Detroit WH,New Orleans WH,2023-09-05 02:32:49,2023-10-27 00:09:06,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Progressive 24/7 support,54,28
SP-3945,Chicago WH,Miami WH,2023-09-15 18:48:09,2023-10-29 13:31:26,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Expanded tangible capacity,83,41
SP-2749,Miami WH,Detroit WH,2023-09-15 00:15:47,2023-10-02 23:58:29,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Customizable uniform hierarchy,90,17
SP-1539,New Orleans WH,Miami WH,2023-09-09 17:22:09,2023-10-09 08:01:25,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Quality-focused transitional adapter,110,32
SP-1557,Miami WH,Chicago WH,2023-09-15 10:12:57,2023-10-19 15:38:51,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,User-friendly dedicated middleware,115,29
SP-5216,Chicago WH,Durham WH,2023-09-20 00:01:24,2023-10-04 18:10:19,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Fully-configurable systematic initiative,98,33
SP-0317,Detroit WH,Detroit WH,2023-09-06 10:37:41,2023-10-10 16:56:03,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Face to face cohesive analyzer,66,25
SP-0719,Miami WH,Detroit WH,2023-09-18 09:42:57,2023-10-16 00:55:41,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Vision-oriented full-range challenge,69,14
SP-2307,Chicago WH,Detroit WH,2023-09-27 04:46:23,2023-10-30 12:39:45,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Phased optimal encryption,89,20
SP-5373,Miami WH,Chicago WH,2023-09-10 21:02:12,2023-10-20 06:08:33,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Organic user-facing core,94,25
SP-4959,Durham WH,Chicago WH,2023-09-04 14:11:39,2023-10-21 13:20:49,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Devolved holistic utilisation,100,16
SP-1201,Miami WH,Chicago WH,2023-09-27 23:43:41,2023-10-20 15:25:52,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Horizontal attitude-oriented neural-net,59,30
SP-8068,New Orleans WH,Nashville WH,2023-09-11 17:51:16,2023-10-29 10:06:51,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Adaptive high-level application,95,38
SP-8376,Miami WH,Miami WH,2023-09-01 01:41:32,2023-10-07 09:29:59,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Organized tangible policy,70,18
SP-3318,New Orleans WH,New Orleans WH,2023-09-11 10:52:21,2023-10-16 05:21:07,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Robust zero defect success,115,16
SP-0892,Miami WH,New Orleans WH,2023-09-23 05:04:35,2023-10-03 14:17:14,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Balanced systemic function,108,29
SP-0576,New Orleans WH,Miami WH,2023-09-25 15:44:17,2023-10-30 13:17:30,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Grass-roots solution-oriented solution,64,36
SP-3893,Chicago WH,Nashville WH,2023-09-01 11:51:25,2023-10-01 04:15:39,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Automated coherent migration,71,30
SP-5995,New Orleans WH,Detroit WH,2023-09-15 02:49:18,2023-10-29 18:37:24,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Managed fresh-thinking attitude,51,24
SP-7061,Atlanta WH,New Orleans WH,2023-09-15 18:06:06,2023-10-29 22:14:06,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Profound 3rd generation toolset,80,41
SP-0347,Atlanta WH,Miami WH,2023-09-04 09:48:16,2023-10-05 16:01:47,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Reduced stable attitude,120,21
SP-2992,Durham WH,Atlanta WH,2023-09-26 09:46:08,2023-10-13 13:34:03,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Self-enabling bifurcated hierarchy,73,28
SP-3727,Nashville WH,Atlanta WH,2023-09-24 20:25:26,2023-10-20 10:38:58,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Future-proofed systematic encryption,101,18
SP-2591,New Orleans WH,Atlanta WH,2023-09-09 02:57:38,2023-10-17 08:58:38,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Pre-emptive dynamic architecture,62,18
SP-5524,Durham WH,Miami WH,2023-09-03 03:27:58,2023-10-05 07:50:16,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Diverse directional orchestration,83,42
SP-4579,New Orleans WH,Atlanta WH,2023-09-23 23:16:04,2023-10-25 13:14:02,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Synergistic disintermediate policy,64,21
SP-7568,Chicago WH,Atlanta WH,2023-09-04 11:35:36,2023-10-04 04:45:29,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Face to face bifurcated artificial intelligence,66,26
SP-3673,Detroit WH,Miami WH,2023-09-01 03:34:27,2023-10-16 07:20:30,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Business-focused fault-tolerant architecture,105,17
SP-5720,Detroit WH,Miami WH,2023-09-19 05:28:58,2023-10-07 12:21:40,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Centralized solution-oriented process improvement,104,36
SP-9100,Detroit WH,Nashville WH,2023-09-17 08:22:12,2023-10-06 12:18:21,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Object-based tangible complexity,49,39
SP-1945,Miami WH,New Orleans WH,2023-09-25 19:06:36,2023-10-29 12:22:35,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Programmable empowering productivity,45,13
SP-2557,Durham WH,Detroit WH,2023-09-04 12:45:45,2023-10-24 11:47:23,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Compatible composite focus group,61,35
SP-1953,Atlanta WH,Detroit WH,2023-09-08 21:40:18,2023-10-12 11:16:49,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Polarised homogeneous forecast,45,12
SP-0087,New Orleans WH,Detroit WH,2023-09-25 09:36:13,2023-10-19 00:47:10,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Profit-focused systematic orchestration,96,23
SP-9085,Durham WH,Miami WH,2023-09-14 08:20:36,2023-10-18 19:06:26,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Monitored coherent superstructure,61,25
SP-4117,Durham WH,Atlanta WH,2023-09-24 14:22:42,2023-10-20 10:52:36,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Configurable 24/7 product,115,39
SP-5523,Detroit WH,New Orleans WH,2023-09-22 03:36:28,2023-10-07 21:51:44,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Exclusive directional productivity,97,16
