ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription
SP-3367,Yahil’nytsya,Moundou,2023-01-06 22:10:55,2023-08-22 19:28:17,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Enhanced methodical function
SP-3886,Karabash,Himaya,2022-12-01 14:36:20,2023-03-23 10:58:33,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,User-friendly transitional portal
SP-2959,Pho Duc,Baabda,2023-03-06 12:09:41,2023-01-27 00:03:51,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Organized clear-thinking core
SP-9382,Reszel,Kopychyntsi,2023-05-31 15:56:18,2022-10-05 22:08:09,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Decentralized global emulation
SP-4098,Pingsha,Huzhuang,2023-01-08 04:31:52,2023-08-25 03:34:25,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Re-engineered 24/7 complexity
SP-9818,Şalākhid,Mobara,2023-06-24 10:41:00,2023-01-16 01:23:32,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Expanded regional matrix
SP-5410,Sarykemer,Rovensko pod Troskami,2023-04-19 12:43:36,2022-11-20 19:07:23,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Synchronised reciprocal focus group
SP-5098,Antalaha,Trelleborg,2023-07-09 00:14:33,2023-02-18 10:28:18,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Polarised foreground monitoring
SP-1187,Jiaozuo,Xixi,2022-10-04 14:39:59,2023-03-14 13:28:48,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Customizable responsive architecture
SP-6059,Kaduna,Paltamo,2022-10-10 13:56:05,2022-10-17 06:16:24,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Optional clear-thinking concept
SP-8436,Huallanca,Fria,2022-11-25 09:56:30,2022-11-29 11:58:37,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Enhanced next generation task-force
SP-9564,Hongqi,Mocoa,2022-11-25 16:39:54,2022-12-30 04:20:18,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Polarised disintermediate functionalities
SP-0769,Zheleznogorsk,Vakhsh,2023-04-16 14:17:01,2023-04-21 21:52:46,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Ameliorated radical core
SP-4401,Goiana,Lyaskelya,2023-03-19 22:37:34,2022-10-28 21:13:35,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Multi-lateral motivating budgetary management
SP-2738,Várzea,Chantilly,2023-08-03 22:34:46,2022-10-22 13:48:25,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Ameliorated encompassing middleware
SP-1968,Orléans,Lucapon,2023-02-01 12:34:16,2023-03-10 06:54:56,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Cross-platform full-range access
SP-6366,Ayagoz,Strogino,2022-12-30 06:48:16,2022-10-26 08:20:24,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Front-line clear-thinking knowledge user
SP-1658,Eskifjörður,Zalantun,2023-03-23 01:17:17,2023-06-24 04:01:06,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Synergized hybrid hub
SP-1353,San Isidro,Eirado,2022-12-24 06:09:45,2022-10-18 19:56:30,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Re-engineered impactful focus group
SP-3542,Shardara,Huaidian,2023-09-19 20:43:09,2023-08-29 02:10:43,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Down-sized multi-state attitude
SP-3672,La Mesa,Portela,2022-12-22 14:49:30,2022-12-23 08:08:15,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Synergistic neutral protocol
SP-3182,Tinogasta,Guashe,2023-06-27 16:41:44,2023-07-26 08:31:43,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Right-sized dedicated data-warehouse
SP-1641,Dostoyevka,Mopipi,2023-09-04 16:10:16,2023-04-10 23:59:29,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Universal didactic leverage
SP-0763,Pinhão,Boyang,2022-10-23 01:36:12,2023-02-26 20:53:37,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Grass-roots interactive moderator
SP-3057,Vitarte,Novonikol’sk,2022-12-13 20:56:31,2022-12-14 01:16:38,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Compatible maximized open architecture
SP-1520,Usquil,Guangpu,2023-01-19 08:33:04,2023-03-15 03:43:22,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Business-focused regional encoding
SP-4439,Attard,Tekik Wetan,2023-09-08 10:38:51,2023-05-05 22:50:09,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Profound zero tolerance methodology
SP-1217,Adassil,Meaux,2023-03-27 00:52:20,2023-03-12 16:13:28,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Balanced disintermediate matrices
SP-2249,Pucallpa,Punata,2023-01-27 10:52:45,2023-03-29 20:26:18,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,De-engineered local access
SP-3499,Peishe,Callanca,2023-06-30 06:39:20,2023-04-08 15:00:38,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Upgradable human-resource access
SP-8083,Daeosin Satu,Przyborów,2023-08-18 16:08:00,2022-12-28 17:13:43,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Future-proofed multimedia success
SP-2504,Laau,Novogurovskiy,2023-09-02 09:08:06,2023-02-01 18:02:47,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Organic didactic product
SP-8146,Koutsopódi,Silgueiros,2023-07-07 03:26:01,2022-12-07 08:50:53,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Adaptive clear-thinking function
SP-8571,Qingduizi,Guangming,2023-08-03 13:27:01,2023-02-08 15:08:52,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Phased homogeneous forecast
SP-5851,Jiaozuo,Budzów,2023-04-09 17:21:06,2023-05-04 03:21:43,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Re-engineered homogeneous artificial intelligence
SP-1756,Gouping,Cikulina,2023-06-30 02:31:41,2023-01-21 03:48:13,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Virtual coherent neural-net
SP-7722,Kelasuri,Feteira Grande,2023-03-14 06:02:48,2023-05-25 23:54:35,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Mandatory 24/7 archive
SP-5238,Novi Itebej,São Mateus do Sul,2023-03-18 11:23:37,2022-11-18 07:27:32,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Object-based exuding emulation
SP-7830,Pasireurih,Huangling,2023-09-09 09:49:08,2023-06-29 02:17:19,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Fully-configurable neutral policy
SP-6246,Thị Trấn Phước Bửu,Los Palacios,2023-04-06 23:08:56,2023-02-16 03:07:29,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Versatile scalable definition
SP-3144,El Marañón,Bulgan,2023-04-08 08:57:06,2023-05-11 08:59:32,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Customizable zero defect conglomeration
SP-2695,Beltinci,Falun,2023-07-30 23:53:14,2023-06-06 18:52:46,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Function-based stable application
SP-0430,Duanjia,Kawangkoan,2022-10-22 05:19:24,2022-10-19 23:53:47,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Realigned 5th generation support
SP-6931,Hallsberg,New York City,2023-03-17 05:00:40,2022-10-07 20:43:22,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Centralized multi-state solution
SP-8846,Tanggung,Zamora,2023-07-18 20:55:52,2023-03-26 00:47:13,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Automated dynamic parallelism
SP-0887,Sallins,Stockholm,2022-10-12 15:08:42,2023-05-25 13:58:59,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Mandatory human-resource alliance
SP-4606,Jetis,Gradishtë,2023-09-12 16:03:57,2023-06-09 02:38:36,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Right-sized analyzing forecast
SP-3944,Rambatan,Logroño,2023-03-07 15:10:04,2023-05-25 09:59:50,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Fundamental motivating orchestration
SP-5755,Chamouny,Chilliwack,2022-11-22 16:51:12,2023-07-21 17:34:30,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Pre-emptive bi-directional migration
SP-2463,Alukama,Xushuguan,2023-06-23 15:29:54,2022-11-04 01:51:16,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Extended directional toolset
SP-9594,Dijon,Cancela,2022-11-09 06:02:02,2023-02-07 09:48:41,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Face to face user-facing support
SP-7428,Los Patios,Pontevedra,2023-03-20 00:53:39,2023-01-12 22:41:29,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Secured encompassing concept
SP-8677,Ersekë,Ikang,2023-04-09 20:58:51,2023-03-25 03:00:54,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Optional interactive software
SP-7798,Palmerston North,Żarki,2023-02-03 05:11:30,2022-12-13 03:33:01,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Customizable multi-state extranet
SP-1102,Tubod,Independencia,2022-10-02 09:08:30,2023-01-04 00:43:58,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Up-sized full-range forecast
SP-8625,Novomykolayivka,Tuamese,2023-05-11 00:58:01,2023-06-15 05:13:10,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Managed cohesive installation
SP-3710,Donnycarney,Tuupovaara,2022-09-27 04:09:17,2022-09-27 02:35:54,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Networked upward-trending intranet
SP-8610,Khlong Sam Wa,Hässleholm,2022-11-29 03:30:07,2022-11-23 13:57:40,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Universal human-resource emulation
SP-7266,Quchanghī,Yanwukou,2023-09-17 19:13:42,2023-03-16 10:14:30,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Fundamental 3rd generation function
SP-1870,Pālang,Maceió,2023-06-04 03:26:09,2023-01-07 19:31:33,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Synchronised multimedia structure
SP-8890,Diyarb Najm,Carthage,2023-05-29 20:59:52,2022-12-22 21:21:08,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Function-based next generation matrix
SP-1719,Tanbu,Karangsari,2022-11-06 06:04:41,2023-06-14 21:20:00,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Advanced 24 hour Graphic Interface
SP-8058,Mawang,Tunasbaru,2022-10-08 12:43:03,2023-02-15 14:01:13,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Team-oriented 5th generation benchmark
SP-2910,Gobabis,Zhangting,2022-11-17 16:22:45,2023-07-05 10:17:15,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Networked systemic Graphic Interface
SP-3784,Margotuhu Kidul,Dachnoye,2023-03-13 10:49:38,2023-06-06 02:04:42,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Persevering bifurcated database
SP-2741,Büzmeýin,Kahuripan,2023-03-09 13:15:59,2023-06-21 07:48:24,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Integrated upward-trending core
SP-2887,Jabłonka,Cibaregbeg Dua,2023-04-16 15:18:03,2023-08-28 19:34:18,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Organic executive algorithm
SP-5520,Magisterial,Jorf,2022-11-06 13:39:47,2023-05-23 17:27:54,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Progressive homogeneous system engine
SP-2751,Mufushan,Tongzha,2023-01-25 06:35:36,2022-12-25 04:02:11,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Re-engineered clear-thinking strategy
SP-8234,Hernando,Jingkou,2023-02-22 12:11:00,2023-02-23 16:18:10,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Centralized neutral intranet
SP-6862,Dahe,Semenivka,2022-12-08 02:45:57,2023-04-04 12:36:21,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Distributed needs-based policy
SP-1117,Piñas,Francos,2023-08-07 20:45:53,2022-11-21 14:12:38,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Monitored optimal knowledge base
SP-7103,Irtyshskiy,Zhiletovo,2023-07-29 00:07:40,2023-08-23 15:50:02,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Re-engineered didactic complexity
SP-2772,Primorsko-Akhtarsk,Sanming,2023-03-16 00:16:26,2023-01-15 21:09:31,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Reduced motivating ability
SP-9635,Tayu,Santa Cruz del Sur,2023-01-18 04:55:33,2022-12-11 09:13:34,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Ameliorated optimal protocol
SP-5003,Bilozerka,San Jorge,2022-12-11 13:27:02,2023-06-15 14:10:04,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Streamlined leading edge superstructure
SP-8397,Ichnya,Sandu,2023-09-16 00:40:32,2023-02-18 00:09:01,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Persevering encompassing knowledge user
SP-7839,Caoxi,Lindavista,2023-04-19 01:49:23,2022-11-28 14:38:29,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Visionary regional utilisation
SP-1563,Jingdu,Vicuña,2022-11-10 11:57:39,2022-12-15 00:29:09,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Advanced non-volatile data-warehouse
SP-3501,Tiebiancheng,Kassándreia,2023-02-24 21:23:26,2022-10-04 01:56:21,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Intuitive 24 hour conglomeration
SP-0507,Itaguaçu,São Paio Merelim,2022-11-26 16:43:21,2023-05-04 03:51:48,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Multi-layered non-volatile system engine
SP-2273,Lakota,Dalam,2023-07-18 07:16:44,2022-11-12 14:44:37,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Front-line static workforce
SP-1055,Rybie,Borovskiy,2023-06-01 18:30:05,2022-10-01 02:46:11,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Polarised real-time info-mediaries
SP-0882,Balrothery,Luže,2022-12-21 14:00:56,2023-04-27 22:45:59,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Assimilated responsive implementation
SP-6058,Iwai,Caen,2022-11-05 20:24:37,2022-11-11 17:02:44,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-layered system-worthy data-warehouse
SP-9461,Songshan,San Miguel Dueñas,2022-09-27 02:37:22,2023-09-10 07:18:49,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Team-oriented clear-thinking Graphical User Interface
SP-2893,Dulag,Garnich,2022-10-03 13:56:53,2023-03-03 03:14:01,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,User-centric real-time benchmark
SP-8883,Áyios Vasílios,Mnich,2023-04-13 02:42:43,2022-10-24 17:16:52,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Distributed leading edge challenge
SP-5031,Pigeiros,Sande São Martinho,2023-09-02 05:16:17,2023-03-09 16:30:13,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Advanced heuristic middleware
SP-6048,Ijuw,Bellavista,2023-05-03 19:28:13,2022-10-31 04:28:17,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Stand-alone explicit strategy
SP-2569,Erenhot,Hiroshima-shi,2022-10-14 00:14:49,2022-12-05 21:24:01,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Configurable interactive definition
SP-3858,Cochabamba,Tongyuanpu,2022-12-06 05:13:16,2022-12-28 10:43:34,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Proactive multimedia paradigm
SP-1057,Taguing,Preobrazhenka,2023-01-26 15:30:36,2023-07-31 17:12:36,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Configurable user-facing function
SP-4633,Qindu,Hucheng,2023-02-10 07:01:53,2023-02-22 07:14:07,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Diverse multi-tasking contingency
SP-2216,Lisičani,Sainte-Sophie,2022-09-29 19:53:35,2023-02-20 12:39:18,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Reactive client-driven hardware
SP-5118,Cibunut,Prado Siongco,2022-10-10 19:38:36,2023-04-29 15:57:19,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Enterprise-wide contextually-based flexibility
SP-5564,Haoshui,Kostomuksha,2022-11-12 14:09:58,2023-03-24 22:31:07,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Optimized tangible installation
SP-3803,Qiaodi,Bāndarban,2023-03-10 08:34:08,2023-07-17 11:18:33,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Cloned logistical structure
SP-5208,Blagoevgrad,Tagoloan,2023-07-23 14:24:53,2022-10-11 01:38:49,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Adaptive interactive hardware
SP-0168,Dalo,Henggang,2023-06-23 22:14:31,2023-03-09 15:10:49,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Centralized value-added paradigm
SP-2047,Yicheng,Olesno,2023-08-10 06:47:27,2023-07-07 16:36:04,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Re-engineered homogeneous data-warehouse
SP-2003,Araçoiaba da Serra,Myasnikyan,2023-04-20 01:18:44,2023-06-01 12:45:37,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Right-sized impactful superstructure
SP-9690,Shiyaogou,Sumbergebang,2023-05-21 04:50:58,2023-03-17 09:36:15,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Virtual radical collaboration
SP-9279,Pasirhaur,Santa Elena,2023-09-13 20:49:17,2023-03-13 05:18:46,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Multi-channelled real-time knowledge base
SP-9548,Sundsvall,Malita,2023-05-31 18:49:59,2023-08-14 19:38:43,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Networked well-modulated model
SP-7984,Kuwait City,Minas de Oro,2023-07-06 13:51:54,2022-12-03 08:34:42,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Automated impactful monitoring
SP-3764,Novovolyns’k,Resplendor,2022-10-28 23:05:00,2023-05-28 16:33:15,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Switchable national benchmark
SP-3886,Devesa,Cayambe,2023-01-30 19:02:44,2023-04-02 23:22:48,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Customizable asynchronous methodology
SP-7795,San Nicolas,Wolin,2023-03-06 21:24:20,2022-12-22 22:19:48,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Pre-emptive dedicated product
SP-4097,Zhangtan,New Brunswick,2023-07-22 02:37:54,2022-10-01 21:51:27,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Networked intermediate moratorium
SP-8041,Wārāh,Nomhon,2023-02-25 16:30:46,2023-08-03 21:27:06,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Down-sized 5th generation migration
SP-3410,San Isidro,Madaoua,2022-11-10 23:03:26,2023-05-25 13:55:40,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Phased composite matrices
SP-0397,Akademija (Kaunas),Rancabelut,2023-07-10 07:59:06,2023-07-23 19:06:35,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Virtual national firmware
SP-1677,Shengtang,Privolzhskiy,2023-02-18 07:52:18,2023-04-12 23:57:16,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Future-proofed upward-trending attitude
SP-5770,Darvi,Driefontein,2023-07-10 23:00:32,2023-05-30 07:09:02,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Implemented discrete methodology
SP-6068,Staryye Atagi,Skövde,2022-12-17 23:09:46,2023-05-25 15:17:59,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Networked cohesive array
SP-9127,Kashiwazaki,Hetang,2023-09-08 00:43:33,2023-06-18 17:00:57,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Open-source multimedia system engine
SP-5100,Acarí,Dongfeng,2023-03-28 00:07:14,2023-07-13 02:23:53,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Devolved secondary circuit
SP-0969,Palopo,Jantake,2023-07-06 21:35:42,2023-09-14 17:58:03,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Re-contextualized 4th generation encryption
SP-9704,Zama,Banjar Tengah,2023-02-01 23:14:15,2022-10-29 10:39:14,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Compatible cohesive open architecture
SP-3498,Ramon Magsaysay,Old Shinyanga,2023-02-24 03:58:41,2023-08-16 23:55:16,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Innovative optimizing encoding
SP-3657,Pŭrvomaytsi,Xilanqi,2022-10-09 21:33:42,2022-09-30 21:33:46,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Up-sized exuding software
SP-3376,Bakung,Tampa,2023-05-22 01:11:13,2023-01-28 07:31:01,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Universal object-oriented process improvement
SP-6569,Paris 13,Winangun,2023-01-03 14:01:53,2023-03-06 13:44:09,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Realigned contextually-based focus group
SP-4026,Ruy Barbosa,Jelah,2023-05-28 11:10:21,2023-08-11 09:50:55,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Customizable value-added monitoring
SP-8370,Przywidz,Bedford,2023-04-04 16:42:15,2022-12-22 15:05:29,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Integrated systemic support
SP-5481,Bosobolo,Lolak,2023-03-18 17:36:25,2023-04-14 00:19:43,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Sharable user-facing policy
SP-1868,Xiaoyan,Changsu,2022-11-14 09:35:47,2023-02-14 06:55:40,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Down-sized multimedia encoding
SP-3819,Dugu,Agen,2023-06-24 03:51:17,2022-09-29 23:52:23,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Reactive logistical secured line
SP-9397,Nagu,Krasnokholmskiy,2023-08-07 19:43:50,2022-09-28 10:00:33,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Fundamental object-oriented encryption
SP-0106,Pagangan,Useldange,2023-05-14 14:53:55,2022-12-03 19:18:52,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Open-architected global structure
SP-2491,Jitan,Newport News,2023-05-24 06:48:24,2023-06-02 05:02:22,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,User-friendly tertiary analyzer
SP-4874,Beranci,Al ‘Āliyah,2023-02-03 18:10:15,2022-10-29 19:08:06,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Cross-group even-keeled archive
SP-5100,Luntas,Paris La Défense,2023-09-06 00:36:13,2023-06-15 21:14:46,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Down-sized solution-oriented pricing structure
SP-4672,Maxixe,Houston,2023-09-08 17:07:13,2023-01-01 04:08:18,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-lateral explicit neural-net
SP-8750,Hongxi,Dongtang,2023-05-16 22:10:43,2022-12-17 09:17:07,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Implemented dynamic attitude
SP-2840,Birātnagar,Arklow,2022-11-30 15:56:49,2022-12-02 23:31:03,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,User-friendly object-oriented array
SP-7086,Shilipu,Shakīso,2022-12-17 03:21:41,2023-02-24 21:38:19,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Seamless fault-tolerant service-desk
SP-2110,Vila Nova,Juuka,2022-10-07 13:08:17,2023-02-15 05:25:46,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Decentralized global system engine
SP-4645,Zouparria do Monte,Árgos,2023-04-18 09:32:06,2023-03-28 22:05:48,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Upgradable even-keeled solution
SP-7188,Bayart Huxu,Pulosari,2022-12-17 11:08:06,2022-10-04 00:12:04,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Open-source even-keeled contingency
SP-8940,Il’inskiy Pogost,Tamamura,2023-06-21 05:56:28,2023-06-22 00:43:38,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Multi-layered encompassing collaboration
